Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
29,Female,Bachelor's,Software Developer,5,80000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
28,Male,Master's,Full Stack Engineer,5,84181
30,Female,Master's,Full Stack Engineer,5,102828
30,Female,Master's,Senior Project Engineer,5,100867
30,Female,Master's,Senior Project Engineer,5,101733
30,Female,Master's,Senior Project Engineer,5,101733
28,Male,Master's,Full Stack Engineer,5,84181
30,Female,Master's,Full Stack Engineer,5,102828
30,Female,Master's,Senior Project Engineer,5,100867
30,Female,Master's,Senior Project Engineer,5,101733
30,Female,Master's,Senior Project Engineer,5,101733
28,Male,Master's,Full Stack Engineer,5,84181
30,Female,Master's,Full Stack Engineer,5,102828
30,Female,Master's,Senior Project Engineer,5,100867
30,Female,Bachelor's,Senior Software Engineer,5,100151
28,Female,Bachelor's,Back end Developer,5,77766
27,Male,Master's,Back end Developer,5,87584
32,Female,Master's,Product Manager,5,100000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
30,Female,Bachelor's,Software Engineer,5,90000
28,Male,Master's,Web Developer,5,80000
33,Female,Bachelor's,Web Developer,5,70000
29,Female,Master's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
33,Female,Bachelor's,Web Developer,5,70000
29,Female,Master's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
33,Male,Bachelor's,Web Developer,5,70000
29,Female,Master's,Software Developer,5,70000
28,Female,Master's,Software Developer,5,70000
29,Female,Master's,Software Developer,5,70000
31,Male,Bachelor's,Software Engineer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
29,Male,Bachelor's,Software Developer,5,80000
30,Male,Bachelor's,Software Engineer,5,75000
30,Male,Bachelor's,Software Engineer,5,75000
30,Male,Bachelor's,Software Engineer,5,75000
30,Male,Bachelor's,Software Engineer,5,75000
30,Male,Bachelor's,Software Engineer,5,75000
30,Male,Bachelor's,Software Engineer,5,75000
30,Male,Bachelor's,Software Engineer,5,75000
30,Male,Bachelor's,Software Engineer,5,75000
31,Female,Bachelor's,Software Engineer,5,74000
30,Male,Bachelor's,Web Developer,5,70000
30,Male,Bachelor's,Web Developer,5,70000
29,Female,PhD,Data Scientist,5,100000
29,Female,PhD,Data Scientist,5,100000
29,Female,PhD,Data Scientist,5,100000
29,Female,PhD,Data Scientist,5,100000
29,Female,PhD,Data Scientist,5,100000
28,Female,PhD,Data Scientist,5,100000
28,Female,PhD,Data Scientist,5,100000
28,Female,PhD,Data Scientist,5,100000
28,Female,PhD,Data Scientist,5,100000
28,Female,PhD,Data Scientist,5,100000
29,Male,Bachelor's,Product Manager,5,80000
29,Male,Bachelor's,Product Manager,5,80000
29,Female,Bachelor's,Product Manager,5,80000
30,Female,Bachelor's,Product Manager,5,85000
29,Male,Master's,Financial Analyst,5,95000
35,Male,Bachelor's,Financial Analyst,6,65000
33,Male,Bachelor's,Web Developer,6,65000
32,Male,Master's,Senior Software Engineer,6,100000
32,Male,Master's,Senior Business Analyst,6,90000
31,Male,Master's,Data Scientist,6,160000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
31,Female,Bachelor's,Software Engineer,6,155000
29,Female,Master's,Data Scientist,6,180000
29,Male,Bachelor's,Software Engineer,6,175000
31,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
28,Female,Master's,Data Scientist,6,175000
29,Male,Bachelor's,Software Engineer,6,170000
31,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
30,Female,PhD,Data Scientist,6,170000
29,Male,Bachelor's,Software Engineer,6,170000
31,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
31,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
29,Female,Master's,Data Scientist,6,180000
31,Male,Master's,Data Scientist,6,175000
29,Female,Master's,Data Analyst,6,150000
29,Female,Master's,Data Scientist,6,150000
31,Female,Master's,Data Scientist,6,170000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
29,Female,Master's,Data Scientist,6,150000
30,Male,Master's,Software Engineer,6,170000
28,Female,Master's,Data Scientist,6,150000
28,Female,Master's,Data Scientist,6,155000
29,Female,Bachelor's,Data Analyst,6,120000
30,Male,Master's,Software Engineer,6,170000
28,Female,Master's,Data Scientist,6,150000
28,Female,Master's,Data Scientist,6,155000
29,Female,Bachelor's,Data Analyst,6,120000
30,Male,Master's,Software Engineer,6,170000
28,Female,Master's,Data Scientist,6,150000
28,Female,Master's,Data Scientist,6,155000
29,Female,Bachelor's,Data Analyst,6,120000
30,Male,Master's,Software Engineer,6,170000
28,Female,Master's,Data Scientist,6,150000
28,Female,Master's,Data Scientist,6,155000
29,Female,Bachelor's,Data Analyst,6,120000
30,Male,Master's,Software Engineer,6,170000
28,Female,Master's,Data Scientist,6,150000
28,Female,Master's,Data Scientist,6,155000
31,Male,Master's,Full Stack Engineer,6,130000
34,Male,Master's,Back end Developer,6,125000
33,Male,Master's,Back end Developer,6,130000
34,Male,Master's,Full Stack Engineer,6,125000
31,Male,Master's,Senior Project Engineer,6,125000
30,Female,Master's,Back end Developer,6,130000
32,Female,Master's,Full Stack Engineer,6,130000
32,Male,Master's,Back end Developer,6,130000
33,Male,Master's,Back end Developer,6,130000
33,Male,Master's,Full Stack Engineer,6,130000
32,Male,Master's,Back end Developer,6,130000
31,Male,Master's,Senior Project Engineer,6,125000
30,Female,Master's,Back end Developer,6,130000
33,Male,Master's,Back end Developer,6,130000
32,Male,Master's,Full Stack Engineer,6,120000
33,Male,Master's,Full Stack Engineer,6,130000
32,Male,Master's,Back end Developer,6,130000
31,Male,Master's,Senior Project Engineer,6,125000
31,Male,Master's,Senior Project Engineer,6,125000
32,Male,Master's,Back end Developer,6,130000
31,Male,Master's,Senior Project Engineer,6,125000
31,Male,Master's,Senior Project Engineer,6,125000
34,Male,Bachelor's,Back end Developer,6,120000
33,Male,Master's,Full Stack Engineer,6,130000
31,Male,Master's,Senior Project Engineer,6,125000
32,Male,Master's,Back end Developer,6,130000
31,Male,Master's,Senior Project Engineer,6,125000
32,Male,Master's,Back end Developer,6,130000
31,Male,Master's,Senior Project Engineer,6,125000
31,Male,Master's,Senior Project Engineer,6,125000
32,Male,Master's,Back end Developer,6,130000
31,Male,Master's,Senior Project Engineer,6,125000
32,Male,Bachelor's,Front end Developer,6,110000
33,Male,Bachelor's,Front end Developer,6,110000
32,Male,Bachelor's,Front end Developer,6,110000
33,Male,Bachelor's,Front end Developer,6,110000
32,Male,Bachelor's,Front end Developer,6,110000
33,Male,Bachelor's,Front end Developer,6,110000
32,Male,Bachelor's,Front end Developer,6,110000
33,Male,Bachelor's,Front end Developer,6,110000
32,Male,Bachelor's,Front end Developer,6,110000
33,Male,Bachelor's,Front end Developer,6,110000
32,Male,Bachelor's,Front end Developer,6,110000
33,Male,Bachelor's,Front end Developer,6,110000
31,Male,Bachelor's,Front end Developer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
33,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Female,Bachelor's,Front end Developer,6,110000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
31,Female,Bachelor's,Front end Developer,6,110000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
31,Male,Bachelor's,Back end Developer,6,95000
31,Female,Bachelor's,Front end Developer,6,110000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
33,Female,Bachelor's,Full Stack Engineer,6,115000
32,Female,Master's,Full Stack Engineer,6,115000
31,Male,Master's,Product Manager,6,120000
29,Female,Master's,Senior Software Engineer,6,132720
30,Male,Master's,Full Stack Engineer,6,105725
31,Female,Master's,Full Stack Engineer,6,101186
29,Female,Master's,Senior Software Engineer,6,132720
30,Male,Master's,Full Stack Engineer,6,105725
31,Female,Master's,Full Stack Engineer,6,101186
29,Male,Bachelor's,Senior Project Engineer,6,88035
31,Female,Master's,Senior Software Engineer,6,113563
30,Male,Master's,Front end Developer,6,99363
29,Male,PhD,Software Engineer Manager,6,106662
30,Female,Bachelor's,Senior Project Engineer,6,89995
30,Female,Master's,Senior Project Engineer,6,107906
28,Male,Master's,Senior Software Engineer,6,108607
31,Female,Master's,Senior Software Engineer,6,113065
30,Female,Master's,Product Manager,6,110000
29,Female,Bachelor's,Full Stack Engineer,6,103579
29,Male,Bachelor's,Senior Project Engineer,6,88552
31,Female,Master's,Senior Software Engineer,6,114290
30,Female,Master's,Full Stack Engineer,6,110707
31,Female,Bachelor's,Senior Software Engineer,6,104378
30,Female,Master's,Full Stack Engineer,6,110707
31,Female,Bachelor's,Senior Software Engineer,6,104378
29,Female,Bachelor's,Full Stack Engineer,6,103579
29,Male,Bachelor's,Senior Project Engineer,6,88552
31,Female,Master's,Senior Software Engineer,6,114290
30,Female,Master's,Full Stack Engineer,6,110707
31,Female,Bachelor's,Senior Software Engineer,6,104378
30,Female,Master's,Full Stack Engineer,6,110707
31,Female,Bachelor's,Senior Software Engineer,6,104378
29,Female,Bachelor's,Full Stack Engineer,6,103579
29,Male,Bachelor's,Senior Project Engineer,6,88552
31,Female,Master's,Senior Software Engineer,6,114290
29,Female,Bachelor's,Full Stack Engineer,6,91903
29,Female,Bachelor's,Full Stack Engineer,6,100358
33,Female,Master's,Data Analyst,6,90000
35,Male,Bachelor's,Web Developer,6,80000
35,Male,Bachelor's,Web Developer,6,80000
34,Male,Bachelor's,Software Engineer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
30,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
31,Male,Bachelor's,Software Developer,6,85000
33,Male,Master's,Web Developer,6,80000
32,Male,Master's,Web Developer,6,80000
33,Male,Master's,Web Developer,6,80000
32,Male,Master's,Web Developer,6,80000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
31,Male,Master's,Financial Analyst,6,100000
31,Male,Master's,Financial Analyst,6,100000
31,Male,Master's,Financial Analyst,6,100000
31,Male,Master's,Financial Analyst,6,100000
31,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
30,Male,Master's,Financial Analyst,6,100000
31,Male,Bachelor's,Project Manager,6,100000
30,Male,Bachelor's,Project Manager,6,110000
30,Female,PhD,Data Scientist,6,100000
30,Male,Bachelor's,Project Manager,6,110000
30,Male,PhD,Data Scientist,6,100000
30,Male,Bachelor's,Project Manager,6,110000
31,Male,Bachelor's,Project Manager,6,115000
33,Male,Master's,Business Intelligence Analyst,7,85000
35,Male,Master's,Product Manager,7,105000
33,Male,Bachelor's,Business Analyst,7,75000
36,Male,Bachelor's,Junior Data Analyst,7,60000
